std_dev_out_c,std_dev_in_c,avg_out_c,avg_in_c,in_pack_num_c,out_pack_num_c,in_pack_ratio_c,out_pack_ratio_c,total_pack_num_c,total_pack_sum_c,in_pack_sum_c,out_pack_sum_c,sum_med_c,std_dev_med_c,avg_med_c,sum_burst_med_c,avg_burst_med_c,std_burst_med_c,in_num_30_c,out_num_30_c,in_sum_30_c,out_sum_30_c,total_sum_pack_per_sec_c,total_num_pack_per_sec_c
9686.658,2013.299,-11444.706,1092.535,542,5700,0.087,0.913,6242,-2640896,277504,-2918400,11534.785,5.314,22.662,3218945.845,6324.059,4176.37,0.333,0.7,-0.909,1.909,-17.955,0.042
10233.268,1305.469,-11146.748,1010.268,515,5704,0.083,0.917,6219,-2656768,263680,-2920448,9605.845,4.311,18.367,2746551.05,5251.532,3323.516,0.367,0.667,-1.222,2.222,-22.114,0.052
9865.478,718.645,-11442.892,785.067,253,3710,0.064,0.936,3963,-1769984,129536,-1899520,7141.26,5.807,21.575,1311754.79,3963.005,2690.263,0.367,0.667,-1.222,2.222,-19.693,0.044
9813.91,1300.07,-11245.858,995.668,492,5579,0.081,0.919,6071,-2604544,251904,-2856448,8608.13,3.838,16.979,2351929.11,4638.913,3033.281,0.333,0.7,-0.909,1.909,-24.427,0.057
9825.969,771.863,-11331.855,788.17,254,3674,0.065,0.935,3928,-1751040,130048,-1881088,6961.185,5.374,21.031,1266208.71,3825.404,2434.433,0.333,0.7,-0.909,1.909,-20.0,0.045
9182.188,827.997,-10210.667,860.482,321,3829,0.077,0.923,4150,-1796096,164352,-1960448,9672.495,7.208,25.255,2112979.6,5516.918,3854.541,0.333,0.7,-0.909,1.909,-16.309,0.038
8277.613,771.6,-11557.463,797.84,254,3702,0.064,0.936,3956,-1765376,130048,-1895424,6664.27,6.082,20.38,1231705.015,3766.682,2655.676,0.367,0.667,-1.222,2.222,-20.55,0.046
8472.238,661.244,-11541.59,775.758,250,3742,0.063,0.937,3992,-1787904,128000,-1915904,6025.08,5.137,18.203,1112516.41,3361.077,2198.169,0.333,0.7,-0.909,1.909,-22.94,0.051
8639.514,668.461,-11345.318,784.663,259,3767,0.064,0.936,4026,-1796096,132608,-1928704,6718.975,5.832,19.82,1275570.705,3762.745,2582.426,0.333,0.7,-0.909,1.909,-21.256,0.048
8250.084,853.392,-8359.385,983.843,98,849,0.103,0.897,947,-384512,50176,-434688,3459.305,14.557,33.585,219100.76,2127.192,1702.946,0.367,0.667,-1.222,2.222,-10.266,0.025
8720.99,557.508,-10880.0,712.608,238,3655,0.061,0.939,3893,-1749504,121856,-1871360,8566.82,6.956,24.976,1658038.06,4833.93,3240.402,0.333,0.7,-0.909,1.909,-16.821,0.037
9541.617,687.981,-11407.61,741.301,236,3654,0.061,0.939,3890,-1750016,120832,-1870848,9378.705,7.38,28.681,1692129.075,5174.707,3373.966,0.367,0.667,-1.222,2.222,-14.842,0.033
9690.496,877.837,-11712.0,792.151,246,3660,0.063,0.937,3906,-1747968,125952,-1873920,5854.745,5.455,18.353,1047647.295,3284.161,2139.074,0.367,0.667,-1.222,2.222,-22.511,0.05
9157.648,1352.971,-10588.724,1005.787,497,5253,0.086,0.914,5750,-2435072,254464,-2689536,15295.41,7.204,30.168,4324679.74,8529.94,5657.779,0.367,0.667,-1.222,2.222,-13.394,0.032
8774.428,845.531,-10849.251,854.292,297,3793,0.073,0.927,4090,-1789952,152064,-1942016,9347.54,7.803,26.184,1904010.335,5333.362,3679.891,0.367,0.667,-1.222,2.222,-15.767,0.036
9058.287,783.596,-11763.119,814.692,253,3653,0.065,0.935,3906,-1740800,129536,-1870336,7322.11,7.577,23.026,1359316.03,4274.579,3051.607,0.367,0.667,-1.222,2.222,-17.845,0.04
6671.286,690.285,-6327.547,974.769,99,655,0.131,0.869,754,-284672,50688,-335360,2423.78,12.952,23.084,166999.785,1590.474,1394.341,0.367,0.667,-1.222,2.222,-12.795,0.034
9245.155,730.867,-11509.006,793.284,251,3664,0.064,0.936,3915,-1747456,128512,-1875968,5825.465,4.789,17.925,1049332.085,3228.714,2098.935,0.367,0.667,-1.222,2.222,-23.365,0.052
9274.105,912.27,-11950.987,857.682,263,3688,0.067,0.933,3951,-1753600,134656,-1888256,6277.28,6.334,19.928,1125075.27,3571.668,2545.384,0.367,0.667,-1.222,2.222,-20.888,0.047
9060.961,703.57,-10841.302,750.14,252,3642,0.065,0.935,3894,-1735680,129024,-1864704,10315.19,8.914,29.986,2040910.385,5932.879,4105.222,0.367,0.667,-1.222,2.222,-13.824,0.031
9270.517,674.907,-11375.036,797.479,257,3688,0.065,0.935,3945,-1756672,131584,-1888256,5751.465,4.991,17.376,1063269.305,3212.294,2164.586,0.333,0.7,-0.909,1.909,-24.096,0.054
9615.319,830.803,-11018.011,819.775,285,3852,0.069,0.931,4137,-1826304,145920,-1972224,8735.825,6.466,24.47,1740327.345,4874.867,3247.92,0.3,0.733,-0.692,1.692,-17.137,0.039
6616.421,946.554,-7392.0,1111.149,102,693,0.128,0.872,795,-302592,52224,-354816,2347.225,15.209,24.708,149766.605,1576.491,1476.098,0.367,0.667,-1.222,2.222,-11.438,0.03
8988.848,841.005,-11133.728,801.524,263,3675,0.067,0.933,3938,-1746944,134656,-1881600,7509.985,7.191,22.285,1464651.57,4346.147,3043.03,0.367,0.667,-1.222,2.222,-18.366,0.041
9048.332,740.604,-11402.795,772.655,249,3697,0.063,0.937,3946,-1765376,127488,-1892864,8983.975,7.83,27.142,1694929.52,5120.633,3545.829,0.333,0.7,-0.909,1.909,-15.452,0.035
4703.439,348.869,-3460.414,768.0,42,196,0.176,0.824,238,-78848,21504,-100352,755.55,10.878,13.255,30777.505,539.956,594.673,0.367,0.667,-1.222,2.222,-20.531,0.062
8781.934,1443.585,-9943.457,1210.182,520,4292,0.108,0.892,4812,-1931264,266240,-2197504,10014.725,6.594,22.709,2493716.145,5654.685,4191.781,0.333,0.7,-0.909,1.909,-17.208,0.043
5450.414,394.951,-3962.435,837.818,36,178,0.168,0.832,214,-72704,18432,-91136,482.94,6.711,10.732,14447.225,321.049,313.177,0.367,0.667,-1.222,2.222,-24.447,0.072
5859.923,234.628,-4049.455,665.6,13,87,0.13,0.87,100,-37888,6656,-44544,220.295,11.773,10.49,3519.3,167.586,230.457,0.267,0.767,-0.533,1.533,-22.544,0.06
9942.95,1284.781,-10432.0,1140.081,550,5053,0.098,0.902,5603,-2305536,281600,-2587136,8838.795,4.017,17.856,2354720.84,4757.012,3097.312,0.367,0.667,-1.222,2.222,-22.195,0.054
8756.862,1299.284,-10519.727,1159.529,462,4212,0.099,0.901,4674,-1920000,236544,-2156544,8306.43,4.826,20.309,1855739.95,4537.261,2949.681,0.333,0.7,-0.909,1.909,-19.286,0.047
9770.985,1310.872,-11504.552,1123.74,507,5213,0.089,0.911,5720,-2409472,259584,-2669056,9877.685,5.272,21.334,2538258.965,5482.201,3719.722,0.333,0.7,-0.909,1.909,-18.714,0.044
4912.599,204.8,-3200.0,614.4,18,100,0.153,0.847,118,-41984,9216,-51200,349.835,10.568,11.285,7984.82,257.575,279.31,0.333,0.7,-0.909,1.909,-21.248,0.06
7813.582,1125.548,-8982.588,1059.31,420,3579,0.105,0.895,3999,-1617408,215040,-1832448,9152.215,4.747,22.487,2018224.47,4958.782,3146.026,0.333,0.7,-0.909,1.909,-17.225,0.043
9432.487,1160.328,-11332.137,1061.13,543,5821,0.085,0.915,6364,-2702336,278016,-2980352,9916.465,4.22,18.889,2845821.535,5420.612,3480.773,0.367,0.667,-1.222,2.222,-21.491,0.051
9813.008,1164.805,-11120.908,1091.368,486,4974,0.089,0.911,5460,-2297856,248832,-2546688,7189.935,3.609,15.733,1780363.635,3895.763,2477.059,0.333,0.7,-0.909,1.909,-25.492,0.061
9161.111,1109.085,-10342.828,974.521,453,4828,0.086,0.914,5281,-2240000,231936,-2471936,9025.155,4.456,18.921,2372114.405,4972.986,3307.145,0.333,0.7,-0.909,1.909,-21.215,0.05
3178.35,249.09,-2816.0,827.077,21,77,0.214,0.786,98,-28672,10752,-39424,191.015,15.45,7.075,4280.46,158.536,399.981,0.367,0.667,-1.222,2.222,-57.395,0.196
8363.804,1414.935,-9507.446,1148.041,435,3621,0.107,0.893,4056,-1631232,222720,-1853952,6174.545,4.68,15.873,1333025.185,3426.8,2506.965,0.367,0.667,-1.222,2.222,-24.466,0.061
10772.923,1330.089,-11138.844,1133.714,496,4895,0.092,0.908,5391,-2252288,253952,-2506240,6799.265,3.413,15.143,1647817.775,3669.973,2348.373,0.333,0.7,-0.909,1.909,-26.346,0.063
9452.005,1058.129,-10594.601,945.929,521,5856,0.082,0.918,6377,-2731520,266752,-2998272,12455.695,4.684,22.045,3860134.81,6832.097,4426.269,0.367,0.667,-1.222,2.222,-18.505,0.043
5294.275,215.718,-3547.429,630.154,16,97,0.142,0.858,113,-41472,8192,-49664,338.245,10.894,12.528,6600.24,244.453,257.226,0.367,0.667,-1.222,2.222,-18.774,0.051
9337.417,1078.387,-11444.313,1073.188,480,5141,0.085,0.915,5621,-2386432,245760,-2632192,7843.06,4.266,17.087,1967676.995,4286.878,2908.067,0.333,0.7,-0.909,1.909,-23.872,0.056
9711.794,2775.094,-12126.711,1080.471,574,6466,0.082,0.918,7040,-3016704,293888,-3310592,20325.455,6.234,37.294,5978276.38,10969.314,7015.184,0.367,0.667,-1.222,2.222,-11.093,0.026
10591.547,1197.324,-10814.694,1065.967,508,5175,0.089,0.911,5683,-2389504,260096,-2649600,11113.795,4.653,22.728,2907886.925,5946.599,3765.582,0.367,0.667,-1.222,2.222,-17.852,0.042
9849.118,1132.705,-11918.563,907.497,592,7775,0.071,0.929,8367,-3677696,303104,-3980800,25617.0,7.512,38.349,9256695.165,13857.328,8727.019,0.367,0.667,-1.222,2.222,-11.136,0.025
10424.522,921.414,-12195.47,907.988,587,7908,0.069,0.931,8495,-3748352,300544,-4048896,15472.9,5.432,23.338,5707940.005,8609.261,5868.002,0.367,0.667,-1.222,2.222,-18.567,0.042
10253.444,1076.405,-12295.711,872.411,564,7973,0.066,0.934,8537,-3793408,288768,-4082176,12408.72,4.049,18.716,4516048.83,6811.537,4526.068,0.333,0.7,-0.909,1.909,-23.214,0.052
11141.603,1031.245,-12998.564,839.614,510,7921,0.06,0.94,8431,-3794432,261120,-4055552,11639.255,4.303,18.683,4017916.08,6449.303,4276.933,0.333,0.7,-0.909,1.909,-23.313,0.052
10845.963,1089.28,-12050.286,954.265,520,6590,0.073,0.927,7110,-3107840,266240,-3374080,11320.595,3.785,20.252,3395391.89,6074.046,3816.756,0.367,0.667,-1.222,2.222,-20.827,0.048
10514.087,1058.615,-11990.4,882.759,550,7494,0.068,0.932,8044,-3555328,281600,-3836928,15864.44,5.93,24.827,5633804.49,8816.595,5909.03,0.333,0.7,-0.909,1.909,-17.452,0.039
9840.048,818.012,-12090.147,834.651,551,8005,0.064,0.936,8556,-3816448,282112,-4098560,13286.945,4.662,19.626,5007758.515,7396.985,4947.968,0.367,0.667,-1.222,2.222,-22.259,0.05
10300.647,1276.916,-12492.488,900.306,575,8003,0.067,0.933,8578,-3803136,294400,-4097536,14765.255,5.682,22.542,5418669.15,8272.777,5544.732,0.333,0.7,-0.909,1.909,-19.165,0.043
4581.577,344.529,-4007.724,822.857,45,227,0.165,0.835,272,-93184,23040,-116224,1182.815,17.676,20.751,48724.3,854.812,966.326,0.367,0.667,-1.222,2.222,-12.381,0.036
10594.346,1866.853,-11262.068,1080.242,557,5829,0.087,0.913,6386,-2699264,285184,-2984448,10863.585,4.757,20.536,3126019.775,5909.3,3988.856,0.333,0.7,-0.909,1.909,-19.907,0.047
10202.176,687.83,-12958.476,747.904,428,7441,0.054,0.946,7869,-3590656,219136,-3809792,11772.72,5.007,20.056,3881733.12,6612.833,4510.326,0.3,0.733,-0.692,1.692,-21.937,0.048
10532.916,1087.18,-13508.358,843.511,458,7361,0.059,0.941,7819,-3534336,234496,-3768832,10568.78,4.74,18.974,3273230.56,5876.536,4017.606,0.367,0.667,-1.222,2.222,-23.097,0.051
11284.277,1452.535,-12717.317,897.994,563,7998,0.066,0.934,8561,-3806720,288256,-4094976,14142.435,4.964,21.994,5012994.875,7796.26,5122.099,0.367,0.667,-1.222,2.222,-19.605,0.044
3057.38,255.241,-2742.857,787.692,20,75,0.211,0.789,95,-28160,10240,-38400,196.685,15.438,7.285,4354.535,161.279,400.406,0.367,0.667,-1.222,2.222,-56.843,0.192
3057.38,255.241,-2889.143,748.308,19,79,0.194,0.806,98,-30720,9728,-40448,240.24,15.71,8.898,5096.42,188.756,411.158,0.333,0.7,-0.909,1.909,-42.55,0.136
3216.531,306.933,-2529.882,832.0,26,84,0.236,0.764,110,-29696,13312,-43008,195.775,10.413,5.933,4819.43,146.043,340.597,0.367,0.667,-1.222,2.222,-45.307,0.168
10200.212,968.888,-11631.367,877.507,605,8042,0.07,0.93,8647,-3807744,309760,-4117504,15620.96,4.638,22.095,6070361.475,8586.084,5617.095,0.367,0.667,-1.222,2.222,-19.399,0.044
9404.073,1879.61,-11099.897,1047.048,636,6764,0.086,0.914,7400,-3137536,325632,-3463168,12698.605,4.248,20.383,4278673.485,6867.855,4386.876,0.333,0.7,-0.909,1.909,-19.998,0.047
9896.804,1089.636,-11638.778,852.347,576,7888,0.068,0.932,8464,-3743744,294912,-4038656,13668.27,4.454,19.723,5226931.355,7542.469,4935.084,0.333,0.7,-0.909,1.909,-21.789,0.049
10501.127,1196.831,-12330.932,902.779,566,7755,0.068,0.932,8321,-3680768,289792,-3970560,16184.275,5.67,25.17,5756441.29,8952.475,5872.3,0.333,0.7,-0.909,1.909,-16.991,0.038
10147.375,443.591,-12660.571,647.462,282,5539,0.048,0.952,5821,-2691584,144384,-2835968,2454.075,1.224,5.49,612439.215,1370.11,975.251,0.3,0.733,-0.692,1.692,-84.821,0.183
10682.779,565.258,-12905.412,677.647,270,5142,0.05,0.95,5412,-2494464,138240,-2632704,3225.85,1.916,7.906,734547.47,1800.361,1322.799,0.267,0.767,-0.533,1.533,-58.578,0.127
10998.99,684.483,-13330.286,707.918,271,5103,0.05,0.95,5374,-2473984,138752,-2612736,6137.6,7.644,15.657,1537542.2,3922.302,3388.208,0.3,0.733,-0.692,1.692,-29.75,0.065
10411.574,448.568,-12391.816,639.41,271,5252,0.049,0.951,5523,-2550272,138752,-2689024,2569.225,1.28,5.92,614372.675,1415.605,1006.127,0.267,0.767,-0.533,1.533,-78.44,0.17
10763.788,555.362,-13087.841,697.95,274,5138,0.051,0.949,5412,-2490368,140288,-2630656,2000.875,0.984,4.977,438440.625,1090.648,763.883,0.3,0.733,-0.692,1.692,-92.821,0.202
10739.611,432.019,-13040.804,662.312,282,5578,0.048,0.952,5860,-2711552,144384,-2855936,3237.77,2.117,7.409,811899.48,1857.894,1441.099,0.3,0.733,-0.692,1.692,-63.027,0.136
10461.594,567.246,-12852.194,676.039,272,5171,0.05,0.95,5443,-2508288,139264,-2647552,2624.63,1.402,6.37,599849.035,1455.944,1040.184,0.3,0.733,-0.692,1.692,-72.91,0.158
9928.994,467.23,-13189.309,660.645,280,5590,0.048,0.952,5870,-2718720,143360,-2862080,2940.405,1.387,6.775,696668.0,1605.226,1124.869,0.3,0.733,-0.692,1.692,-68.473,0.148
11329.389,515.156,-12982.356,663.963,284,5553,0.049,0.951,5837,-2697728,145408,-2843136,2092.18,0.932,4.777,500898.14,1143.603,798.119,0.3,0.733,-0.692,1.692,-97.392,0.211
10877.123,433.469,-13012.18,657.297,285,5642,0.048,0.952,5927,-2742784,145920,-2888704,2427.705,1.243,5.468,597750.425,1346.285,978.42,0.3,0.733,-0.692,1.692,-85.727,0.185
11102.0,497.84,-13231.779,670.815,283,5608,0.048,0.952,5891,-2726400,144896,-2871296,2927.42,2.001,6.761,737140.27,1702.402,1294.925,0.3,0.733,-0.692,1.692,-69.141,0.149
11055.221,456.462,-12755.478,668.583,269,5157,0.05,0.95,5426,-2502656,137728,-2640384,2963.315,2.101,7.175,705425.26,1708.051,1316.104,0.3,0.733,-0.692,1.692,-64.71,0.14
9758.574,511.445,-12767.689,681.01,274,5137,0.051,0.949,5411,-2489856,140288,-2630144,7899.485,10.916,19.174,2154306.05,5228.898,4831.077,0.3,0.733,-0.692,1.692,-24.304,0.053
10235.602,575.416,-13317.172,700.768,271,5150,0.05,0.95,5421,-2498048,138752,-2636800,1772.395,0.895,4.476,382683.32,966.372,673.928,0.3,0.733,-0.692,1.692,-102.945,0.223
10835.571,558.864,-12948.078,688.552,273,5159,0.05,0.95,5432,-2501632,139776,-2641408,1896.065,1.043,4.659,426687.27,1048.372,762.427,0.267,0.767,-0.533,1.533,-99.744,0.217
11890.888,512.24,-13548.495,688.383,281,5557,0.048,0.952,5838,-2701312,143872,-2845184,2103.82,0.967,5.021,479985.95,1145.551,800.79,0.3,0.733,-0.692,1.692,-93.035,0.201
10643.285,473.409,-12767.689,671.068,270,5137,0.05,0.95,5407,-2491904,138240,-2630144,2626.265,1.129,6.374,579678.95,1406.988,938.181,0.3,0.733,-0.692,1.692,-72.377,0.157
8941.34,643.306,-12804.947,678.524,273,5177,0.05,0.95,5450,-2510848,139776,-2650624,5179.52,3.878,12.541,1244790.155,3014.02,2349.859,0.3,0.733,-0.692,1.692,-35.202,0.076
9962.471,506.588,-12753.231,687.614,278,5181,0.051,0.949,5459,-2510336,142336,-2652672,6425.05,5.949,15.482,1622581.295,3909.834,3130.423,0.3,0.733,-0.692,1.692,-29.932,0.065
9511.023,484.479,-12716.651,657.944,275,5340,0.049,0.951,5615,-2593280,140800,-2734080,3762.405,3.257,8.77,972818.31,2267.642,1865.663,0.3,0.733,-0.692,1.692,-52.935,0.115
7029.96,698.934,-6384.941,953.725,190,1272,0.13,0.87,1462,-553984,97280,-651264,896.195,1.656,4.393,110351.42,540.938,439.114,0.267,0.767,-0.533,1.533,-93.947,0.248
8017.319,712.602,-6526.707,1003.102,192,1262,0.132,0.868,1454,-547840,98304,-646144,1180.705,1.871,5.993,135905.06,689.873,516.45,0.267,0.767,-0.533,1.533,-65.901,0.175
6990.214,679.457,-6599.68,936.96,183,1289,0.124,0.876,1472,-566272,93696,-659968,1312.78,2.499,6.564,158358.68,791.793,658.046,0.267,0.767,-0.533,1.533,-61.717,0.16
7191.452,879.336,-7151.121,1091.516,194,1271,0.132,0.868,1465,-551424,99328,-650752,932.705,1.847,5.125,101116.825,555.587,433.026,0.267,0.767,-0.533,1.533,-76.156,0.202
7806.725,1022.744,-7068.583,1028.971,207,1422,0.127,0.873,1629,-622080,105984,-728064,1605.905,4.167,7.796,197374.415,958.128,995.062,0.267,0.767,-0.533,1.533,-46.949,0.123
6344.385,716.151,-6293.126,944.466,190,1266,0.13,0.87,1456,-550912,97280,-648192,1211.45,1.878,5.881,145957.85,708.533,538.326,0.233,0.8,-0.412,1.412,-67.858,0.179
7351.359,841.291,-6573.253,956.768,185,1271,0.127,0.873,1456,-556032,94720,-650752,1768.92,2.849,8.934,205500.5,1037.881,796.213,0.233,0.8,-0.412,1.412,-44.715,0.117
6694.518,750.026,-6869.748,974.291,196,1382,0.124,0.876,1578,-607232,100352,-707584,1278.625,1.679,6.207,149437.28,725.424,512.285,0.233,0.8,-0.412,1.412,-61.758,0.16
7187.432,681.645,-6704.0,976.0,183,1257,0.127,0.873,1440,-549888,93696,-643584,2354.015,4.409,12.26,270748.45,1410.148,1108.413,0.267,0.767,-0.533,1.533,-32.901,0.086
7192.562,888.395,-7265.798,1012.494,176,1263,0.122,0.878,1439,-556544,90112,-646656,862.36,1.549,4.845,89829.335,504.659,382.806,0.233,0.8,-0.412,1.412,-81.095,0.21
7101.348,898.037,-7246.769,1035.253,184,1288,0.125,0.875,1472,-565248,94208,-659456,3641.7,7.779,20.009,401283.71,2204.856,1682.405,0.267,0.767,-0.533,1.533,-19.817,0.052
7245.563,661.087,-6562.462,984.615,200,1333,0.13,0.87,1533,-580096,102400,-682496,2166.225,3.052,10.415,259721.08,1248.659,910.918,0.267,0.767,-0.533,1.533,-37.212,0.098
6840.923,776.668,-6950.128,1024.0,186,1276,0.127,0.873,1462,-558080,95232,-653312,911.245,1.588,4.873,100213.97,535.904,412.477,0.233,0.8,-0.412,1.412,-82.222,0.215
6649.171,755.637,-6924.929,992.97,192,1339,0.125,0.875,1531,-587264,98304,-685568,3257.91,4.141,16.454,362589.675,1831.261,1262.539,0.267,0.767,-0.533,1.533,-23.416,0.061
11446.429,713.13,-9183.319,923.826,83,843,0.09,0.91,926,-389120,42496,-431616,722.22,9.033,7.766,44620.935,479.795,872.32,0.267,0.767,-0.533,1.533,-59.881,0.143
10018.584,627.306,-8533.333,849.702,78,800,0.089,0.911,878,-369664,39936,-409600,895.22,9.294,9.423,55258.405,581.667,931.387,0.233,0.8,-0.412,1.412,-45.167,0.107
7485.809,751.065,-6756.392,943.686,188,1346,0.123,0.877,1534,-592896,96256,-689152,1774.51,2.624,8.699,210409.08,1031.417,786.422,0.233,0.8,-0.412,1.412,-45.808,0.119
6813.969,634.25,-6308.404,906.569,193,1343,0.126,0.874,1536,-588800,98816,-687616,1340.335,2.18,6.148,174532.735,800.609,631.01,0.267,0.767,-0.533,1.533,-66.227,0.173
7164.663,869.152,-6936.774,1024.0,186,1260,0.129,0.871,1446,-549888,95232,-645120,1393.48,2.858,7.492,156660.105,842.259,662.943,0.267,0.767,-0.533,1.533,-52.96,0.139
7041.695,785.718,-7141.333,964.716,179,1339,0.118,0.882,1518,-593920,91648,-685568,1026.2,1.769,5.373,115480.615,604.611,463.14,0.233,0.8,-0.412,1.412,-76.683,0.196
8628.394,609.97,-10051.368,844.255,155,1865,0.077,0.923,2020,-875520,79360,-954880,1785.965,3.409,9.45,201693.025,1067.159,836.272,0.267,0.767,-0.533,1.533,-45.567,0.105
8331.144,638.576,-9569.649,810.667,152,1813,0.077,0.923,1965,-850432,77824,-928256,1504.205,2.18,7.794,166183.705,861.055,628.275,0.267,0.767,-0.533,1.533,-55.56,0.128
9223.699,538.678,-9637.333,808.421,150,1807,0.077,0.923,1957,-848384,76800,-925184,1712.295,2.993,8.965,192894.8,1009.92,770.973,0.3,0.733,-0.692,1.692,-48.078,0.111
8688.222,497.477,-10143.289,793.888,138,1783,0.072,0.928,1921,-842240,70656,-912896,997.0,1.603,5.57,102306.14,571.543,420.419,0.3,0.733,-0.692,1.692,-78.155,0.178
8125.121,624.787,-9333.76,783.36,153,1823,0.077,0.923,1976,-855040,78336,-933376,1123.085,1.519,5.615,127598.01,637.99,466.621,0.3,0.733,-0.692,1.692,-77.806,0.18
9200.292,510.561,-9241.859,796.444,154,1787,0.079,0.921,1941,-836096,78848,-914944,1130.88,2.003,5.712,132834.59,670.882,538.86,0.3,0.733,-0.692,1.692,-75.956,0.176
8930.277,513.133,-9141.437,795.34,160,1839,0.08,0.92,1999,-859648,81920,-941568,1275.685,1.939,6.193,153076.605,743.09,551.226,0.3,0.733,-0.692,1.692,-69.674,0.162
9333.143,891.282,-9831.489,904.17,166,1805,0.084,0.916,1971,-839168,84992,-924160,972.865,3.988,5.175,109545.485,582.689,822.753,0.3,0.733,-0.692,1.692,-81.944,0.192
8922.222,637.297,-9928.348,872.088,155,1784,0.08,0.92,1939,-834048,79360,-913408,1351.735,2.441,7.387,145370.46,794.374,616.293,0.3,0.733,-0.692,1.692,-58.465,0.136
9065.437,614.673,-9216.0,780.929,151,1800,0.077,0.923,1951,-844288,77312,-921600,1413.67,2.157,7.104,162931.92,818.753,628.323,0.3,0.733,-0.692,1.692,-61.555,0.142
9074.62,573.775,-9700.766,803.785,146,1781,0.076,0.924,1927,-837120,74752,-911872,932.47,1.346,4.986,98848.115,528.6,385.019,0.267,0.767,-0.533,1.533,-85.853,0.198
8871.13,490.1,-9231.059,778.039,155,1839,0.078,0.922,1994,-862208,79360,-941568,1271.4,1.628,6.232,146588.58,718.571,524.707,0.267,0.767,-0.533,1.533,-68.866,0.159
8459.627,542.076,-8964.923,795.34,160,1821,0.081,0.919,1981,-850432,81920,-932352,1610.51,2.102,7.78,189942.345,917.596,681.293,0.3,0.733,-0.692,1.692,-55.277,0.129
8776.835,582.27,-9629.957,820.301,149,1768,0.078,0.922,1917,-828928,76288,-905216,1424.215,2.365,7.616,155079.05,829.3,624.138,0.3,0.733,-0.692,1.692,-57.554,0.133
8689.005,531.48,-9180.515,735.05,145,1811,0.074,0.926,1956,-852992,74240,-927232,1206.065,1.921,5.971,142257.335,704.244,540.009,0.3,0.733,-0.692,1.692,-73.855,0.169
9031.816,703.883,-9728.0,871.489,160,1805,0.081,0.919,1965,-842240,81920,-924160,2853.86,6.638,15.1,335743.92,1776.423,1481.177,0.3,0.733,-0.692,1.692,-28.859,0.067
8760.677,665.599,-9690.667,837.333,157,1817,0.08,0.92,1974,-849920,80384,-930304,1256.085,2.259,6.542,142866.96,744.099,566.643,0.267,0.767,-0.533,1.533,-66.042,0.153
9983.895,559.468,-9733.389,797.642,148,1806,0.076,0.924,1954,-848896,75776,-924672,2316.95,3.526,12.194,252592.65,1329.435,986.226,0.267,0.767,-0.533,1.533,-35.546,0.082
9216.887,552.296,-9094.337,808.96,158,1794,0.081,0.919,1952,-837632,80896,-918528,1765.475,2.856,8.783,208449.645,1037.063,796.334,0.3,0.733,-0.692,1.692,-48.263,0.112
9861.812,480.197,-9532.509,768.0,81,1024,0.073,0.927,1105,-482816,41472,-524288,371.49,5.762,3.408,26054.1,239.028,639.421,0.3,0.733,-0.692,1.692,-138.949,0.318
7734.856,743.488,-7427.109,1098.927,528,3583,0.128,0.872,4111,-1564160,270336,-1834496,7219.495,7.631,14.644,2307610.595,4680.752,4176.843,0.267,0.767,-0.533,1.533,-29.429,0.077
7140.675,740.985,-7795.966,1144.858,521,3563,0.128,0.872,4084,-1557504,266752,-1824256,6730.265,6.525,14.412,1975835.98,4230.912,3611.192,0.267,0.767,-0.533,1.533,-28.812,0.076
7037.747,767.366,-7622.4,1161.105,542,3573,0.132,0.868,4115,-1551872,277504,-1829376,5636.675,5.913,11.768,1734455.43,3620.993,3230.817,0.267,0.767,-0.533,1.533,-34.664,0.092
